id,place_name,average_rating,granular_category,lat,lng
498,Caramel lobby Lounge,4.3,cafe,24.700242,46.682188
499,Tim Hortons,4.2,cafe,24.6959454,46.6699101
500,Aroma Coffee,4.5,cafe,24.6866676,46.6806202
501,Vivenea Lounge,4,cafe,24.6982024,46.6869432
502,Mama Benz Cafe,4.3,cafe,24.6975625,46.6874375
503,Starbucks,4.1,cafe,24.704945,46.679131
504,Dunkin,4.1,cafe,24.7043052,46.6821142
505,Tim Hortons,4.2,cafe,24.6986875,46.6898125
506,Starbucks,4.1,cafe,24.6988,46.6899
507,Dunkin,4.2,cafe,24.6987999,46.6902205
508,Higher Executive Hotel,4,cafe,24.7084843,46.6779717
509,In chocolate,3.7,cafe,24.6923761,46.6932153
510,Dunkin,4.2,cafe,24.691997,46.6934184
511,Crabbi Karim,4.3,cafe,24.7046572,46.6650381
512,Continent Oasis Hotel,4,cafe,24.680947,46.689278
513,Lotan hotel and spa,4,restaurant,24.7066487,46.6417087
514,Sushi Yoshi,4,restaurant,24.7048211,46.7061255
515,Najdi village,3.8,restaurant,24.6976883,46.6692333
516,Mama Noura,4.3,restaurant,24.6916263,46.7018848
517,Firewood,4.2,restaurant,24.6941192,46.7226815
518,Herfy,3.8,restaurant,24.6940569,46.6983362
519,Saudi restaurants,3.9,restaurant,24.6957429,46.7031135
520,Sheikh MandiSheikh almandi,3.5,restaurant,24.693749,46.701865
521,White Garden,4.2,restaurant,24.6943084,46.6836945
522,Tokyo - L and offers,4.4,restaurant,24.7181459,46.6867051
523,Herfy,3.7,restaurant,24.6755556,46.675
524,Kentucky chicken,3.8,restaurant,24.7045778,46.6647609
525,To suffice,3.8,restaurant,24.6829077,46.6891245
526,McDonald's,4,restaurant,24.683756,46.652378
527,"Good clouds for Shamiya pies, Sulaymaniyah branch",4.3,restaurant,24.7122587,46.6970047
528,Porter House Restaurant,4.2,restaurant,24.694002,46.6788305
529,Totti Cafe,4.1,restaurant,24.6925045,46.6734398
530,Delly taste restaurant,4,restaurant,24.6949445,46.683075
531,La Rostika Petzarea,4.1,restaurant,24.6945896,46.6834839
532,56 Avenue Diner,4.1,restaurant,24.6983522,46.6822436
533,Lotan hotel and spa,4,restaurant,24.7066487,46.6417087
534,Sushi Yoshi,4,restaurant,24.7048211,46.7061255
535,Najdi village,3.8,restaurant,24.6976883,46.6692333
536,Mama Noura,4.3,restaurant,24.6916263,46.7018848
537,Firewood,4.2,restaurant,24.6941192,46.7226815
538,Herfy,3.8,restaurant,24.6940569,46.6983362
539,Saudi restaurants,3.9,restaurant,24.6957429,46.7031135
540,Tokyo - L and offers,4.4,restaurant,24.7181459,46.6867051
541,Sheikh MandiSheikh almandi,3.5,restaurant,24.693749,46.701865
542,White Garden,4.2,restaurant,24.6943084,46.6836945
543,Kentucky chicken,3.8,restaurant,24.7045778,46.6647609
544,Herfy,3.7,restaurant,24.6755556,46.675
545,Herfy,3.8,restaurant,24.7200236,46.6905001
546,To suffice,3.8,restaurant,24.6829077,46.6891245
547,"Good clouds for Shamiya pies, Sulaymaniyah branch",4.3,restaurant,24.7122587,46.6970047
548,Little Caesar,3.9,restaurant,24.7247857,46.6558674
549,Kodo,4,restaurant,24.7322926,46.6758245
550,Burger boutique,4.1,restaurant,24.7029535,46.6786015
551,Flavors to serve meals throughout the day,4.3,restaurant,24.7002337,46.6821702
552,Sama Lounge,4.1,restaurant,24.7006847,46.6822636
553,Lotan hotel and spa,4,restaurant,24.7066487,46.6417087
554,Sushi Yoshi,4,restaurant,24.7048211,46.7061255
555,Najdi village,3.8,restaurant,24.6976883,46.6692333
556,Mama Noura,4.3,restaurant,24.6916263,46.7018848
557,Najdi village,4,restaurant,24.7426129,46.7046987
558,Jalab Restaurant,4.5,restaurant,24.7337823,46.6870006
559,Little Caesar,3.9,restaurant,24.7247857,46.6558674
560,Tokyo - L and offers,4.4,restaurant,24.7181459,46.6867051
561,Herfy,3.8,restaurant,24.6940569,46.6983362
562,Kodo,4,restaurant,24.7322926,46.6758245
563,White Garden,4.2,restaurant,24.6943084,46.6836945
564,Kentucky chicken,3.8,restaurant,24.7045778,46.6647609
565,Herfy,3.8,restaurant,24.7200236,46.6905001
566,"Good clouds for Shamiya pies, Sulaymaniyah branch",4.3,restaurant,24.7122587,46.6970047
567,Saudi restaurants,3.9,restaurant,24.6957429,46.7031135
568,McDonald's,3.8,restaurant,24.732704,46.676905
569,Tim Hortons,4.2,restaurant,24.7136379,46.6751825
570,Dominos Pizza,4,restaurant,24.7135517,46.6752957
571,Awisis,4.1,restaurant,24.712466,46.674625
572,Kentucky,4,restaurant,24.7123165,46.6753196
573,Sushi Yoshi,4,restaurant,24.7048211,46.7061255
574,Firewood,4.2,restaurant,24.6941192,46.7226815
575,Mama Noura,4.3,restaurant,24.6916263,46.7018848
576,Najdi village,3.8,restaurant,24.6976883,46.6692333
577,Kodo,3.9,restaurant,24.6663876,46.7244291
578,Herfy,3.8,restaurant,24.6940569,46.6983362
579,Kodo,3.9,restaurant,24.6905735,46.7231741
580,Saudi restaurants,3.9,restaurant,24.6957429,46.7031135
581,Sheikh MandiSheikh almandi,3.5,restaurant,24.693749,46.701865
582,White Garden,4.2,restaurant,24.6943084,46.6836945
583,To suffice,3.8,restaurant,24.6829077,46.6891245
584,Baba sweets,4.1,restaurant,24.6791245,46.708315
585,Cuzenos casting,3.8,restaurant,24.6830342,46.6975912
586,Labz is distorted,4.1,restaurant,24.6906098,46.7103724
587,Julibi Restaurant (Sulaymaniyah Branch),4.2,restaurant,24.6913641,46.7085612
588,Gourmet house,4.2,restaurant,24.6915879,46.7079891
589,Little Caesers,4,restaurant,24.6920869,46.7057934
590,Benjak will be a resource,4.2,restaurant,24.692662,46.7033492
591,Kentucky chicken,3.6,restaurant,24.6920128,46.7010817
592,Lens Kitchen,3.5,restaurant,24.6961207,46.7031484
593,Sushi Yoshi,4,restaurant,24.7048211,46.7061255
594,Firewood,4.2,restaurant,24.6941192,46.7226815
595,Mama Noura,4.3,restaurant,24.6916263,46.7018848
596,Kodo,3.9,restaurant,24.6663876,46.7244291
597,Herfy,3.8,restaurant,24.6940569,46.6983362
598,Kodo,3.9,restaurant,24.6905735,46.7231741
599,Saudi restaurants,3.9,restaurant,24.6957429,46.7031135
600,Sheikh MandiSheikh almandi,3.5,restaurant,24.693749,46.701865
601,Baba sweets,4.1,restaurant,24.6791245,46.708315
602,White Garden,4.2,restaurant,24.6943084,46.6836945
603,"Good clouds for Shamiya pies, Sulaymaniyah branch",4.3,restaurant,24.7122587,46.6970047
604,Labz is distorted,4.1,restaurant,24.6906098,46.7103724
605,Julibi Restaurant (Sulaymaniyah Branch),4.2,restaurant,24.6913641,46.7085612
606,Gourmet house,4.2,restaurant,24.6915879,46.7079891
607,Burger King,4,restaurant,24.687112,46.724124
608,Little Caesers,4,restaurant,24.6920869,46.7057934
609,Wasiio - Classic Burger,4.1,restaurant,24.7030032,46.7059872
610,Jean Burger,4,restaurant,24.696727,46.703506
611,Subway,4.1,restaurant,24.6939426,46.7322705
612,Lens Kitchen,3.5,restaurant,24.6961207,46.7031484
613,Starbucks,4.1,cafe,24.6935,46.6951
614,Java Time,4.2,cafe,24.6828402,46.6971951
615,Crabbi Karim Rabwah,4.3,cafe,24.6866533,46.7472634
616,Tim Hortones,4.1,cafe,24.6898985,46.7136312
617,Dunkin Dontes,4.1,cafe,24.6901547,46.7124241
618,Dolce Ragoza,4.4,cafe,24.6965195,46.7034
619,Starbucks,4.1,cafe,24.697319,46.7019081
620,Caribu Kafi,4.2,cafe,24.702843,46.699818
621,Sun Coffee Company,4,cafe,24.6992238,46.7384561
622,Starbucks,4.1,cafe,24.7014002,46.6963208
623,Forum,4.2,cafe,24.6855612,46.7385654
624,Dunkin,4.2,cafe,24.691997,46.6934184
625,In chocolate,3.7,cafe,24.6923761,46.6932153
626,Dunkin,4.2,cafe,24.6987999,46.6902205
627,Rifai toast,4.3,cafe,24.6720038,46.7275796
628,Starbucks,4.1,cafe,24.6988,46.6899
629,Tim Hortons,4.2,cafe,24.6986875,46.6898125
630,Dunkin,4.2,cafe,24.6806895,46.6944797
631,Dunkin Dontes,4.1,cafe,24.6851365,46.7443042
632,Mama Benz Cafe,4.3,cafe,24.6975625,46.6874375
633,Golden Tulip Nasserite Hotel,3.5,cafe,24.6595734,46.683504
634,Starbucks,4.1,cafe,24.6935,46.6951
635,Java Time,4.2,cafe,24.6828402,46.6971951
636,Totti Cafe,4.1,cafe,24.6925045,46.6734398
637,Aroma Coffee,4.5,cafe,24.6866676,46.6806202
638,Lamud,2.9,cafe,24.6929447,46.6703665
639,Tim Hortons,4.2,cafe,24.6959454,46.6699101
640,Starbucks,4.1,cafe,24.6763674,46.676509
641,Dunkin,4.2,cafe,24.676241,46.675539
642,Caramel lobby Lounge,4.3,cafe,24.700242,46.682188
643,Mama Benz Cafe,4.3,cafe,24.6975625,46.6874375
644,Vivenea Lounge,4,cafe,24.6982024,46.6869432
645,Continent Oasis Hotel,4,cafe,24.680947,46.689278
646,Multen,4.1,cafe,24.6743433,46.6681479
647,Tim Hortons,4.2,cafe,24.6986875,46.6898125
648,Starbucks,4.1,cafe,24.704945,46.679131
649,Starbucks,4.1,cafe,24.6988,46.6899
650,In chocolate,3.7,cafe,24.6923761,46.6932153
651,Dunkin,4.1,cafe,24.7043052,46.6821142
652,Dunkin,4.2,cafe,24.691997,46.6934184
653,Lotan hotel and spa,4,restaurant,24.7066487,46.6417087
654,Sushi Yoshi,4,restaurant,24.7048211,46.7061255
655,Najdi village,3.8,restaurant,24.6976883,46.6692333
656,Mama Noura,4.3,restaurant,24.6916263,46.7018848
657,Herfy,3.8,restaurant,24.6940569,46.6983362
658,Firewood,4.2,restaurant,24.6941192,46.7226815
659,White Garden,4.2,restaurant,24.6943084,46.6836945
660,Saudi restaurants,3.9,restaurant,24.6957429,46.7031135
661,Sheikh MandiSheikh almandi,3.5,restaurant,24.693749,46.701865
662,Herfy,3.7,restaurant,24.6755556,46.675
663,Kentucky chicken,3.8,restaurant,24.7045778,46.6647609
664,To suffice,3.8,restaurant,24.6829077,46.6891245
665,McDonald's,4,restaurant,24.683756,46.652378
666,Tokyo - L and offers,4.4,restaurant,24.7181459,46.6867051
667,Residence Keynes,4.4,restaurant,24.689411,46.673702
668,Totti Cafe,4.1,restaurant,24.6925045,46.6734398
669,Bath Abdo,4.2,restaurant,24.6871644,46.6807426
670,Badz Road,4.1,restaurant,24.6874162,46.681247
671,Canton,3.8,restaurant,24.6914252,46.6698595
672,Makani Restaurant,3.4,restaurant,24.6874508,46.6813109
673,Subway,3.5,restaurant,24.8545711,46.7183428
674,Burger King,3.8,restaurant,24.847467,46.733893
675,Jean Burger,3.5,restaurant,24.847133,46.734177
676,Dominos Pizza,3.5,restaurant,24.8474853,46.7343907
677,Maestro,3.9,restaurant,24.8406281,46.749161
678,Kodo,3.9,restaurant,24.8416767,46.7510719
679,Dominos Pizza,3.8,restaurant,24.8421056,46.7514299
680,Romance,4.3,restaurant,24.8421014,46.7519851
681,Kentucky chicken,3.4,restaurant,24.8300374,46.7461973
682,Maestro Pizza,3.9,restaurant,24.817917,46.7319657
683,Kodo,3.7,restaurant,24.8178002,46.7317931
684,Kaza Basta,4,restaurant,24.8175537,46.7322953
685,McDonald's,3.6,restaurant,24.817342,46.732392
686,Kentucky chicken,3.7,restaurant,24.8357059,46.6796291
687,McDonald's,3.8,restaurant,24.845676,46.75889
688,Subway,4.4,restaurant,24.8150373,46.7266043
689,Subway,3.5,restaurant,24.8885959,46.6972652
690,Check me,3.6,restaurant,24.8182588,46.6872362
691,Domino,3.5,restaurant,24.8186873,46.6864336
692,Fairmont Riyadh,4.7,restaurant,24.8082207,46.7182893
693,Starbucks,3.9,cafe,24.8580611,46.6461134
694,easy,3.7,cafe,24.8414523,46.6073458
695,Taini Bird Cafe,4.6,cafe,24.8616816,46.6339994
696,Fermer Kofi Shop,5,cafe,24.8623341,46.6310382
697,Arabica Star,4.3,cafe,24.8620199,46.630409
698,24 Savy,4,cafe,24.8673003,46.6405918
699,ADNOC fuel station,3.8,cafe,24.861898,46.6303484
700,Dunkin Dontes,2.6,cafe,24.8719375,46.6383125
701,Moroccan mood,4.2,cafe,24.8722784,46.6274018
702,Thurd,4.1,cafe,24.874415,46.6380435
703,Golden kangaroo,4.3,cafe,24.8745305,46.6382524
704,Magic CUP CAFE Magic Cup Café,3.7,cafe,24.8722598,46.6265878
705,McCafé,3.3,cafe,24.864052,46.643154
706,Zone a,3.7,cafe,24.8629465,46.64264
707,Coffee,3.2,cafe,24.862983,46.6427967
708,North Coffee - North Kofi,4.5,cafe,24.862904,46.642846
709,Cinnabon Sharaf Hills,4.1,cafe,24.8751121,46.6384381
710,Mi Cafe,3,cafe,24.8707807,46.6438563
711,Delicious tea,5,cafe,24.8768821,46.6365465
712,Ghazala CafeSpecialized coffee,4.3,cafe,24.8568243,46.6364867
713,Starbucks,4,cafe,24.84553,46.725006
714,Dunkin Dontes,4.2,cafe,24.8469259,46.7334594
715,Dunkin,3.9,cafe,24.8418729,46.7515616
716,Dunkin Dontes,3.6,cafe,24.8148507,46.7269448
717,Coffee coffee,3.6,cafe,24.8298489,46.6822956
718,Emirates Karak,3.5,cafe,24.8880254,46.6970926
719,Dunkin Dontes,4,cafe,24.8187975,46.686791
720,Check me,3.6,cafe,24.8182588,46.6872362
721,Starbucks,4.1,cafe,24.817936,46.686779
722,Sufficient with Jarir Plaza instruments,3.9,cafe,24.818082,46.6864989
723,Dunkin Dontes,4,cafe,24.82815,46.758382
724,Starbucks,4.3,cafe,24.8080401,46.7166778
725,Benz Cookies,4.2,cafe,24.8177743,46.6864852
726,12 Copes Rsime at Kaf,5,cafe,24.85431,46.7183612
727,Code,3,cafe,24.8545353,46.7185088
728,Dunkin ' - Dunkin,5,cafe,24.8532768,46.7203574
729,Lulia Café - Lulia Cafe,4.1,cafe,24.8554346,46.7160414
730,Dunkin,3.4,cafe,24.8535625,46.7126875
731,Moon Cafe,3.5,cafe,24.8583052,46.7177604
732,Starbucks Ben Station 1 Darf Dharr,5,cafe,24.8504781,46.7116564
733,Little Caesar,3.8,restaurant,24.858682,46.6240911
734,Dominos Pizza,3.4,restaurant,24.8582642,46.6465874
735,Body Burger,3.8,restaurant,24.8875652,46.6077282
736,Herfy,3.7,restaurant,24.8382814,46.6089814
737,Mayar Support Services Company Central Kitchen,2.8,restaurant,24.8627448,46.6320913
738,The pearls,4.2,restaurant,24.8627446,46.6320717
739,"Seve Kyo Sere, African food",4.5,restaurant,24.8618474,46.6339367
740,buffet,2.5,restaurant,24.8622379,46.6308259
741,Bruced Ki,4,restaurant,24.86758,46.6405108
742,L & R Restaurant,3.7,restaurant,24.8670492,46.6407019
743,Oakberry ACAI,4.2,restaurant,24.8721798,46.6378215
744,Saty Box Sati Box,3.6,restaurant,24.8724962,46.6306045
745,Wafa buffet to provide meals,3.1,restaurant,24.8666032,46.6409493
746,Hadrami flavor restaurants,3.8,restaurant,24.8683728,46.640924
747,BAMBAO Pambo,3.8,restaurant,24.8726785,46.6306541
748,Joshnam,5,restaurant,24.8725798,46.6304508
749,Shawarma & Moore,4,restaurant,24.8680734,46.6410422
750,The countryside of popular food,3.9,restaurant,24.866755,46.641146
751,Kabsa legendAstort Alkabsah,4.6,restaurant,24.8726978,46.6305506
752,Oh Ok,4.4,restaurant,24.8677701,46.6412293
753,Dominos Pizza,3.8,restaurant,24.9615682,46.7016108
754,Kodo,3.8,restaurant,24.9613526,46.7025161
755,color,4.3,restaurant,24.914236,46.6890024
756,Eastern taste restaurant,3,restaurant,24.9611224,46.6966081
757,Shawarma Jassas,3.5,restaurant,24.9415791,46.7102807
758,Costa Coffee,4.5,restaurant,24.9417654,46.7113748
759,Camdeen Food,2.4,restaurant,24.9444046,46.7111717
760,Tim Harens,4.6,restaurant,24.9566184,46.7044713
761,Maqloba |Inverted,4.4,restaurant,24.9421843,46.7119327
762,Subway,4.4,restaurant,24.942169,46.711983
763,"Lounge Hayyak, King Khalid Airport, Riyadh",3.6,restaurant,24.9431174,46.7118421
764,Dominas Pisa,2.4,restaurant,24.955817,46.705478
765,Burger King,4.3,restaurant,24.9427562,46.7120878
766,Taha C Hut Food,5,restaurant,24.9560083,46.7054565
767,Dominos Pizza,2.7,restaurant,24.9425801,46.7122025
768,Shawarmer,4.1,restaurant,24.9423852,46.7122764
769,Aromatic,3,restaurant,24.9425833,46.7124444
770,Mazza and grills,4.2,restaurant,24.9579133,46.7041419
771,Pitt Pisa & Pits,3,restaurant,24.9412593,46.7131417
772,Herfy,4,restaurant,24.9601914,46.7024242
773,Arabica Star,4,cafe,24.9407915,46.5569056
774,Desert Supply Foundation,4.4,cafe,24.8916875,46.6009375
775,Arabic coffee,4.5,cafe,24.8916953,46.6010525
776,Coffee and Sabbin concerts,3,cafe,24.8879582,46.5847307
777,Resting the children of Abu Haimid,5,cafe,24.9101687,46.6096865
778,Cafete Cafe,4.6,cafe,24.9084375,46.6099375
779,Viviti Four Cuff,3,cafe,24.8919232,46.6026675
780,Hilali,3,cafe,24.8917538,46.6035345
781,Hosting Makarim,3,cafe,24.8935315,46.6060423
782,Kofi Diwaniya Al -Shaqrda,3,cafe,24.8935315,46.6060423
783,You don't like salvation,3,cafe,24.8935315,46.6060423
784,Pleng Long,4.5,cafe,24.8924714,46.6081525
785,The first jewel,3,cafe,24.882725,46.5877133
786,Country of the traveler for a shish and the honey,3.4,cafe,24.8826293,46.5877106
787,Lounge and the mood corner cafe,4.6,cafe,24.8959224,46.6123209
788,Diwaniya Makarm,4.7,cafe,24.8819929,46.5865354
789,Arab Diwaniyah 2,4.6,cafe,24.922399,46.5666022
790,Sufficient Ops - specialized coffee,4,cafe,24.8963267,46.6132061
791,Tea,4,cafe,24.8816647,46.5870701
792,The ninth Diwanah of the Arab Coffee,4.4,cafe,24.8816243,46.5876653
793,Starbucks,4,cafe,24.941764,46.711056
794,Dunkin Dontes,4,cafe,24.9609736,46.702678
795,Sufficient earning it,3.4,cafe,24.9142689,46.6890414
796,The Long,5,cafe,24.9138298,46.6892385
797,Dunkin,4,cafe,24.9137991,46.6892532
798,Manifestation,4.5,cafe,24.9131712,46.6893153
799,Dose Cafe,4.4,cafe,24.931392,46.644461
800,London London - Terminal on Riad Arboura,3.6,cafe,24.9454935,46.7089092
801,Java Cafe,4,cafe,24.9417134,46.7111679
802,Mama Benz,3.8,cafe,24.9427844,46.7109339
803,Costa Coffee,4.5,cafe,24.9417654,46.7113748
804,Art CAF,4.2,cafe,24.9415032,46.711537
805,J & w Joyce,4.5,cafe,24.9447283,46.7111779
806,Tim Harens,4.6,cafe,24.9566184,46.7044713
807,Starbucks,3.9,cafe,24.957048,46.704109
808,Camel Step |Camel step,4.5,cafe,24.9553771,46.7055677
809,but rather,4,cafe,24.9550705,46.7058249
810,Eric Caesar,3,cafe,24.9421843,46.7119327
811,Copped tea,5,cafe,24.9421843,46.7119327
812,Sol + Green,3.5,cafe,24.9444638,46.7113942
813,Body Burger,3.8,restaurant,24.8875652,46.6077282
814,Albukhari Restaurant Restaurant,3.9,restaurant,24.9059281,46.5993563
815,Distinguished Al -Demamah Restaurant (Pakistani Restaurant),5,restaurant,24.9054414,46.5995992
816,Pakistani Retoriah 804,5,restaurant,24.9063303,46.6002488
817,MATAM NAJAM Al WAHAJ Najm Al -Wahj Pakistani Restaurant,4.3,restaurant,24.9062617,46.6003417
818,The beaches of Yemen,4.1,restaurant,24.9033612,46.601519
819,Alseekh |Soft,5,restaurant,24.9084143,46.6053017
820,restaurant,1,restaurant,24.8980056,46.6033227
821,Kiosk Restaurant Juha,4.5,restaurant,24.9088178,46.6061696
822,Dora North Restaurant,5,restaurant,24.8983224,46.6036796
823,Shawarma Restaurant,3,restaurant,24.8983224,46.6036796
824,Beit Al -Arab Al -Bukhari Restaurant,3.4,restaurant,24.8975041,46.6036086
825,Smate Al -Bukhari Smile Restaurant 3,4.2,restaurant,24.8975246,46.6036831
826,Council Restaurant,3.5,restaurant,24.8920639,46.6019456
827,Wonderful liver buffet,4.1,restaurant,24.892162,46.6020842
828,100% Egyptian Falafel Al -Sadel Corner Restaurant,3.5,restaurant,24.8921133,46.6021154
829,Attam Lak I feed you,4.7,restaurant,24.8925456,46.603047
830,Bean and Tuis of Taif Candles,3.9,restaurant,24.892712,46.6035447
831,"I want, I want",3.7,restaurant,24.8919257,46.602662
832,Al -Harbi Buffet for fast food,4.1,restaurant,24.8919052,46.602643
833,Java Time,4.1,cafe,24.8192311,46.6430113
834,Starbucks,3.9,cafe,24.8580611,46.6461134
835,Coffee coffee,3.6,cafe,24.8298489,46.6822956
836,Starbucks,4.2,cafe,24.8088552,46.6688168
837,Tim Hortons,4.2,cafe,24.808424,46.6695568
838,Moroccan taste,4.3,cafe,24.8041748,46.6515031
839,Dunkin Dontes,4,cafe,24.8187975,46.686791
840,Sufficient with Jarir Plaza instruments,3.9,cafe,24.818082,46.6864989
841,Benz Cookies,4.2,cafe,24.8177743,46.6864852
842,Starbucks,4.1,cafe,24.817936,46.686779
843,Check me,3.6,cafe,24.8182588,46.6872362
844,Dunkin Dontes,3.9,cafe,24.7976198,46.6417632
845,Dunkin Dontes,4,cafe,24.7976195,46.6417626
846,Types of coffee,4.2,cafe,24.7953519,46.6559914
847,Starbucks,4.1,cafe,24.8085939,46.6173226
848,easy,3.7,cafe,24.8414523,46.6073458
849,Dunkin Dontes,4,cafe,24.7999445,46.6270349
850,Archi Archi,5,cafe,24.8349255,46.6569074
851,Moroccan mood,4.3,cafe,24.8335571,46.6576713
852,You are Copy Covey,5,cafe,24.8329868,46.6581185
853,Subway,3.5,restaurant,24.8885959,46.6972652
854,Subway,3.5,restaurant,24.8545711,46.7183428
855,Kentucky chicken,3.7,restaurant,24.8357059,46.6796291
856,Coffee,4.2,restaurant,24.888566,46.696778
857,Capses restaurantNarcissus branch,4.2,restaurant,24.888583,46.6972141
858,McDonald's,3.7,restaurant,24.889092,46.696897
859,Kodo,3.6,restaurant,24.8890856,46.6970655
860,McDonald's,2,restaurant,24.889567,46.693315
861,Karak my diets,4.4,restaurant,24.8899897,46.6926764
862,Coffee,4.3,restaurant,24.890018,46.693039
863,Map burger,4.4,restaurant,24.890117,46.6927467
864,Map burger,4.6,restaurant,24.8901704,46.692719
865,Pizza and pizza kirk road,4.6,restaurant,24.8902872,46.6927487
866,Sentem bar,5,restaurant,24.8732248,46.7103856
867,"Shadaq, your bridge",4.6,restaurant,24.8722188,46.7111766
868,McDonald's,4.5,restaurant,24.8693704,46.6696638
869,Mendi Walid,3.4,restaurant,24.857205,46.677133
870,Saeed Al -Zahrani Restaurant,4.2,restaurant,24.8570393,46.6771155
871,Luxury sheep restaurant,4.7,restaurant,24.8605266,46.6728212
872,Pizza and Pasta,3.3,restaurant,24.8686363,46.6676295
873,Dominos Pizza,3.8,restaurant,24.8105963,46.6240752
874,Era Pizza,3.9,restaurant,24.8200347,46.6423155
875,Steak House,4.1,restaurant,24.8244018,46.6571693
876,Fire Grill,4.1,restaurant,24.8242798,46.6571898
877,Payo,4.2,restaurant,24.8242455,46.6574317
878,McDonald's,3.5,restaurant,24.823803,46.656022
879,Dominos Pizza,3.7,restaurant,24.8235111,46.6555252
880,Kaza Basta,4.1,restaurant,24.8234438,46.6557628
881,Maestro Pizza,3.8,restaurant,24.8233851,46.6557665
882,Petzarati,4.1,restaurant,24.8225166,46.6499255
883,Burger King,3.8,restaurant,24.8162716,46.6457055
884,Dominos Pizza,3.5,restaurant,24.819337,46.6426924
885,Popys,4.4,restaurant,24.8191507,46.6427481
886,Roberts Boutique,3.7,restaurant,24.8143006,46.6588913
887,Kentucky chicken,3.7,restaurant,24.8357059,46.6796291
888,Dominos Pizza,3.4,restaurant,24.8582642,46.6465874
889,Kentucky,3.9,restaurant,24.8083744,46.6662244
890,Chelse,3.6,restaurant,24.8091873,46.6686673
891,Tim Hortons,4.2,restaurant,24.808424,46.6695568
892,The land of nature,4,restaurant,24.804986,46.6513019
893,Emirates Karak,3.5,cafe,24.8880254,46.6970926
894,Starbucks,4,cafe,24.84553,46.725006
