id,place_name,average_rating,granular_category,lat,lng
4558,Restaurants and Fawal on the outskirts of Taif,3.8,restaurant,24.8890651,46.6222868
4559,Crabbi Karim,4.3,cafe,24.7046572,46.6650381
4560,Tim Hortons,4.2,cafe,24.6959454,46.6699101
4561,Dunkin Dontes,4.2,cafe,24.7081879,46.6616337
4562,Totti Cafe,4.1,cafe,24.6925045,46.6734398
4563,Cinezio,4.3,cafe,24.7513151,46.8226133
4564,Java Cafe,3.3,cafe,24.7529385,46.8608148
4565,Starbucks for Vincir,,cafe,24.7580462,46.8571089
4566,Dunkin Dontes,4,cafe,24.755652,46.854676
4567,Java Time,3,cafe,24.7514503,46.8574556
4568,Kafi Shop,,cafe,24.7479372,46.8561098
4569,I want you,3.5,cafe,24.7509759,46.8523379
4570,Denkin Dontes Norsing,4.7,cafe,24.7458317,46.8584486
4571,Dunkin Donat,3.8,cafe,24.7505091,46.852582
4572,Java Cafe,3.5,cafe,24.7481257,46.8547555
4573,Pour,4.1,cafe,24.7742181,46.8551965
4574,Anesthetic tea,4.9,cafe,24.7479658,46.8495454
4575,A Coffee Bar,4.9,cafe,24.7498445,46.8476047
4576,Saturation,5,cafe,24.7477604,46.848457
4577,Hamid tea,5,cafe,24.7475408,46.8483552
4578,House Nayef Abu Tathallah,5,cafe,24.7516627,46.8449735
4579,D.how,4,cafe,24.7458764,46.8463864
4580,Shahi Faisal with Rashid,5,cafe,24.7605611,46.8410312
4581,Golden Diwaniyah for Arab Coffee,4.2,cafe,24.7603649,46.8406598
4582,Sawsan Mountain CafÃ©,4,cafe,24.7451804,46.8456508
4583,Diwaniyah Qaur Al Arab,4.2,cafe,24.7531515,46.8171874
4584,Dunkin Dontes,4.1,cafe,24.7637763,46.8095967
4585,Starbucks,3.9,cafe,24.7899442,46.8078811
4586,Dunkin Dontes,4.1,cafe,24.739743,46.8108113
4587,Dunkin Donez inside the colleges of vision,3.9,cafe,24.792794,46.8016869
4588,Dolk Lounge Mizila,3.9,cafe,24.7739921,46.8355285
4589,"Diwaniya, how are the councils",3.4,cafe,24.7769085,46.8359278
4590,"On the occasion of the experimental opening, 35% discount on all items starting from April 25, 2024 for 15 days, for maintenance work closed two periods",4.7,cafe,24.7685625,46.8306875
4591,Trio Lounge,4.5,cafe,24.7694982,46.8293889
4592,Ramsa Cafe,3.9,cafe,24.7695621,46.829355
4593,Dunkin,3.3,cafe,24.7595625,46.8320625
4594,Sasco palm tree,3.7,cafe,24.759269,46.8321262
4595,surplus,,cafe,24.7682725,46.8266166
4596,Moroccan taste is sufficient,3.4,cafe,24.7791048,46.8314153
4597,Gulf Sea session,3.9,cafe,24.7803096,46.8321458
4598,Saad Eddin Express,4.2,cafe,24.7582484,46.8307793
4599,Kentucky,3.4,restaurant,24.7930658,46.8630347
4600,Romance,4.3,restaurant,24.7916555,46.862358
4601,BerraisezerBurgerizzr,4.2,restaurant,24.792023,46.862865
4602,Domino,3.8,restaurant,24.7920608,46.8628616
4603,Dominos Pizza,3.8,restaurant,24.7804513,46.8271099
4604,Subway,3.9,restaurant,24.7780986,46.823825
4605,Maestro Pizza,3.7,restaurant,24.7995225,46.8142878
4606,Excellent Fleet Restaurant - Al Gulf Restaurant - Al Khaleej District,3.5,restaurant,24.7799881,46.8104991
4607,Subway,4,restaurant,24.7905185,46.8090005
4608,Skrir House,4.1,restaurant,24.7549995,46.8657356
4609,Ready restaurants and kitchens,3.7,restaurant,24.8109326,46.8119304
4610,Manoosha |Rated,3.7,restaurant,24.7683138,46.8093367
4611,Maestro Pizza,3.9,restaurant,24.7543854,46.823958
4612,Dominos Pizza,3.8,restaurant,24.7542445,46.8240726
4613,Canton,3.5,restaurant,24.754195,46.8240152
4614,Kaza Basta Renaissance,4,restaurant,24.7541144,46.8238494
4615,Romance,4.2,restaurant,24.7587183,46.8141239
4616,Herfy,3.6,restaurant,24.7651217,46.8092281
4617,Kodo,3.8,restaurant,24.760348,46.812763
4618,Pergarezar,4.1,restaurant,24.80856,46.806484
4619,Crabbi Karim,4.1,cafe,24.8063599,46.8029455
4620,Dan Cafe,3.8,cafe,24.7937373,46.850332
4621,Barn,3.4,cafe,24.7946422,46.8490286
4622,Tea,4.7,cafe,24.7907317,46.8381611
4623,Coffee,3.7,cafe,24.7975022,46.8466649
4624,Iman for tea and coffee,5,cafe,24.796691,46.8430018
4625,Diwaniya thirty tea species,4.7,cafe,24.8006416,46.8513253
4626,Duania Qaboos CafÃ©,3,cafe,24.8007811,46.8440872
4627,Shahi Raz,5,cafe,24.7890226,46.8332302
4628,Take a time cave,4.8,cafe,24.8007687,46.8515613
4629,Sand tea,5,cafe,24.7895863,46.8328644
4630,Hala Al -Dala,4.1,cafe,24.7829674,46.8335485
4631,Kofi Naris Naees,3.6,cafe,24.7925348,46.8626966
4632,Shahi B4,5,cafe,24.7898782,46.8317607
4633,CUP cup,4.7,cafe,24.7996877,46.8580996
4634,Kentucky,3.7,restaurant,24.5950641,46.737091
4635,Burger King,3.8,restaurant,24.599215,46.745094
4636,Jawa Spicy,3.6,restaurant,24.6046954,46.754971
4637,Burger,4.1,restaurant,24.5941255,46.7571175
4638,Kodo,3.9,restaurant,24.5997505,46.7460746
4639,Subway,3.9,restaurant,24.6057928,46.7519254
4640,Liwan Restaurant,3.9,restaurant,24.5979412,46.7428886
4641,Pizza Ram - Pizza RAM,4,restaurant,24.6087215,46.7502644
4642,Falafel Arafa,3.8,restaurant,24.60977,46.7517958
4643,Herfy,3.6,restaurant,24.5871184,46.7612623
4644,Hambarten,4,restaurant,24.5872222,46.7616667
4645,Subway,4,restaurant,24.5870266,46.7614614
4646,Furn aldayaa |Oven oven,4,restaurant,24.5870813,46.7615882
4647,Jean Burger,4,restaurant,24.587188,46.762023
4648,Domino,3.9,restaurant,24.5874664,46.7625926
4649,Maestro Pizza,3.8,restaurant,24.5871905,46.7622902
4650,"Al -Rafidain Restaurant for Al -Mashwads, individuals and families of the main branch",3.8,restaurant,24.5865501,46.7613341
4651,Kentucky chicken,3.5,restaurant,24.5874805,46.7628517
4652,India's forests,3.9,restaurant,24.6141839,46.7584589
4653,Pergarezar,4.1,restaurant,24.6141675,46.7586799
4654,Tim Hortons,4.1,cafe,24.602881,46.7326397
4655,Dunkin Dontes,4.1,cafe,24.6048341,46.7321763
4656,Arabic Kofi,3.9,cafe,24.5995938,46.7549303
4657,Denkin,4,cafe,24.5989077,46.755202
4658,Denkin Dontes,3.7,cafe,24.5990417,46.7553818
4659,Pleasure tea,4.8,cafe,24.5977011,46.7551338
4660,Mansoura tea,4.4,cafe,24.6016072,46.7532341
4661,Delikb,3.7,cafe,24.5976609,46.7501861
4662,Barawi is enoughParole Cafe,4.1,cafe,24.6021021,46.749582
4663,Barnes Cafe,4.2,cafe,24.6012083,46.7488107
4664,Literal 271,3.8,cafe,24.5946221,46.7516487
4665,Coffee Shop,4.3,cafe,24.5992083,46.7476888
4666,One Nov Lounge,4.9,cafe,24.6039656,46.7536793
4667,entity,4,cafe,24.6052453,46.7520008
4668,Cinnabon,,cafe,24.6055581,46.7521068
4669,Cinnabon,3.6,cafe,24.6057032,46.7519871
4670,Coffee,4.2,cafe,24.605624,46.751282
4671,Half a million,4.2,cafe,24.6059049,46.7518052
4672,Tmreya Cafe & Lounge,3.6,cafe,24.6034551,46.7590027
4673,Arabic coffee diwaniya,3,cafe,24.5917511,46.7497177
4674,Starbucks,3.9,cafe,24.600466,46.697815
4675,Mama Benz Cafe,4.4,cafe,24.6002656,46.6963474
4676,Dunkin Dontes,3.9,cafe,24.6288015,46.7101671
4677,Coffee,4.2,cafe,24.5896819,46.7273285
4678,Moroccan mood,4.3,cafe,24.5899074,46.728064
4679,Buffet,5,cafe,24.5921536,46.7299943
4680,Riyadh,,cafe,24.57827,46.7303801
4681,White water valid for drinking 6 tons,5,cafe,24.594843,46.722698
4682,Pakistani Boufah,5,cafe,24.5878434,46.7376054
4683,Dora El Prince CafÃ©,,cafe,24.5969872,46.7285176
4684,Seed,2,cafe,24.5884529,46.7381369
4685,D/ How,4.3,cafe,24.5941235,46.7356199
4686,Karak Batbi,4.8,cafe,24.5945761,46.7351662
4687,entity,3.9,cafe,24.5943163,46.7362621
4688,Muasal CafÃ© and Shish,3.2,cafe,24.5905821,46.7391825
4689,Home ðŸ›–ðŸ›ŒðŸ¿,,cafe,24.5893489,46.7402381
4690,And you are dear hotel,5,cafe,24.5928509,46.7388406
4691,Fast Kofi,4.4,cafe,24.5960689,46.7362312
4692,McDonald's,3.8,restaurant,24.570255,46.691384
4693,Romance restaurants,4.3,restaurant,24.5620437,46.70705
4694,McDonald's,4,restaurant,24.604797,46.731805
4695,Dominos Pizza,3.9,restaurant,24.6048588,46.7322938
4696,Herfy,3.4,restaurant,24.577948,46.7490658
4697,Subway,3.8,restaurant,24.603952,46.705758
4698,Maestro Pizza,4,restaurant,24.6038658,46.7056246
4699,Domino,4.1,restaurant,24.6036404,46.7046169
4700,Fresh,3.9,restaurant,24.6057825,46.7061672
4701,Kentucky chicken is ancient,3.8,restaurant,24.6096844,46.7107084
4702,McDonald's,3.9,restaurant,24.601027,46.698565
4703,Kentucky chicken,3.7,restaurant,24.5738277,46.6952541
4704,Restaurants and kitchens house,3.8,restaurant,24.5881775,46.6690143
4705,Mama Noura,4.1,restaurant,24.5717473,46.6653609
4706,Subway,4,restaurant,24.558903,46.704464
4707,Liwan Restaurant,3.9,restaurant,24.5589923,46.7054587
4708,McDonald's,3.8,restaurant,24.558167,46.705145
4709,Petzarati,4.4,restaurant,24.557649,46.703449
4710,Domino,3.9,restaurant,24.5574375,46.7031376
4711,Amo Hamza,3.3,restaurant,24.567674,46.688316
4712,Barbikio Tunait,4.3,restaurant,24.5675895,46.6882524
4713,Jean Burger,3.8,restaurant,24.566781,46.687352
4714,Maestro Pizza,3.9,restaurant,24.5557368,46.701841
4715,Best pasta & pasta Moore,3.9,restaurant,24.5551257,46.7012423
4716,Hamburgini Hambarteni - Al Shifa,4,restaurant,24.5523543,46.6990362
4717,Maestro Pizza,3.9,restaurant,24.5856392,46.6913155
4718,Herfy,3.8,restaurant,24.5830569,46.686534
4719,Kodo,3.8,restaurant,24.562383,46.682364
4720,Kentucky chicken,3.7,restaurant,24.5962469,46.6817783
4721,Burger Bab Aziz,4.2,restaurant,24.5849041,46.6782448
4722,RomanceShubra,4.4,restaurant,24.5707028,46.6672475
4723,Liwan Restaurant,3.9,restaurant,24.5720794,46.6645539
4724,Herfy,3.7,restaurant,24.5721651,46.6642631
4725,Ghob more,4.1,restaurant,24.5924549,46.6755115
4726,Bakery and Herfy Al Suwaidi Restaurant,4,restaurant,24.5847537,46.6631492
4727,McDonald's,3.8,restaurant,24.595997,46.681119
4728,Jean Burger,3.9,restaurant,24.569031,46.660589
4729,Dunkin Dontes,4,cafe,24.573432,46.6634154
4730,Dunkin Dontes,4.1,cafe,24.5649382,46.6501164
4731,Mazaya coffee,4.3,cafe,24.5699438,46.6393215
4732,Totti is enough,3.9,cafe,24.6113879,46.6609137
4733,Dunkin Dontes,4,cafe,24.608534,46.655968
4734,Crabbi Karim,4.1,cafe,24.5768982,46.6608952
4735,On Off Coffee,4.5,cafe,24.5763125,46.6798125
4736,River Kofi,4.7,cafe,24.5711196,46.6839512
4737,Heinse,4.1,cafe,24.5755038,46.6785911
4738,Coffee concentration,4.4,cafe,24.5753295,46.6783772
4739,Linon Roasttery,4.7,cafe,24.5766335,46.6784053
4740,Barn's |Barn,3.6,cafe,24.5750428,46.67785
4741,Moroccan taste,3.8,cafe,24.5763113,46.6779481
4742,Marshan Tst,,cafe,24.5765857,46.6777395
4743,Sahil Cafe,4.5,cafe,24.5761441,46.6776415
4744,Starbucks,4.5,cafe,24.5748889,46.6775281
4745,Dr. Kaif Cafe,4.1,cafe,24.5742199,46.6768453
4746,SIps Coffee coffee,3.9,cafe,24.5813941,46.6847076
4747,Muhammad refused,5,cafe,24.569638,46.7034885
4748,Half a million healing,4.3,cafe,24.5685437,46.7011987
4749,Dunkin - Dunkin,3.8,cafe,24.5683819,46.7012207
4750,Tea and more,4.3,cafe,24.5683664,46.7033438
4751,Light dose,4.4,cafe,24.5682922,46.7034119
4752,Pax Kofi,,cafe,24.5702015,46.699864
4753,Coffee,4.2,cafe,24.570513,46.699551
4754,Wake Kofi,4.3,cafe,24.5673452,46.7024146
4755,Yum roasted and cafÃ©,4.4,cafe,24.5714019,46.6988322
4756,Veloce Cafe - Velucci is sufficient,4.1,cafe,24.5714012,46.6988224
4757,Tea and sesame,4.2,cafe,24.5663753,46.7037167
4758,High lips,4.5,cafe,24.5718226,46.6984431
4759,cinema,5,cafe,24.5719456,46.6982326
4760,Diwaniyah Al -Shifa,3.8,cafe,24.574508,46.7046332
4761,BRSK BRSK,4.3,cafe,24.5651489,46.703999
4762,Maestro,3.9,restaurant,24.5784821,46.6596685
4763,Falafel Al -Sham Square,3.7,restaurant,24.5455086,46.6901186
4764,Mama Benz Cafe,4.2,cafe,24.5584375,46.6375625
4765,Artal - artal,4,cafe,24.5661473,46.63125
4766,Moroccan mood,4.3,cafe,24.561153,46.679468
4767,Cafe Style Kiosk,4.5,cafe,24.5649077,46.6838042
4768,Cinnabon,3.3,cafe,24.561039,46.6812036
4769,Java enough Hospital Dallah,3.8,cafe,24.5606526,46.677051
4770,Starbucks,4,cafe,24.5606151,46.6770931
4771,Moroccan taste,3.4,cafe,24.5640688,46.6841372
4772,Smart and tea,4.7,cafe,24.5642783,46.6844105
4773,Crabbi Karim,4.3,cafe,24.5600183,46.6792946
4774,Krisby Karam,,cafe,24.559996,46.6794543
4775,Coffee service,4.3,cafe,24.5647339,46.6849228
4776,Coffee,3.1,cafe,24.5565866,46.6756447
4777,Hot pizza,3.9,restaurant,24.7378894,46.8437018
4778,Herfy,3.7,restaurant,24.7281426,46.8509662
4779,Fawal and Tamis,4.3,restaurant,24.7233495,46.848157
4780,Dominos Pizza,4,restaurant,24.7411934,46.8270303
4781,Herfy,3.7,restaurant,24.7421129,46.8263617
4782,Kentucky,3.6,restaurant,24.7508206,46.8230012
4783,McDonald's,3.8,restaurant,24.728913,46.837199
4784,Kentucky Restaurant,3.5,restaurant,24.7295328,46.8364104
4785,Hot pizza,3.9,restaurant,24.7313523,46.8342286
4786,McDonald's,3.7,restaurant,24.750081,46.822255
4787,Herfy,3.8,restaurant,24.7809607,46.7975115
4788,Kentucky,3.6,restaurant,24.7670341,46.8061705
4789,Dominos Pizza,4,restaurant,24.7673549,46.8067499
4790,Hashem Corner Restaurant,3.9,restaurant,24.7541275,46.8163948
4791,Hardez,3.8,restaurant,24.7663125,46.8050625
4792,Maestro Pizza,3.9,restaurant,24.7647611,46.8024448
4793,Hambarten,4.1,restaurant,24.7646102,46.8023103
4794,Wings 2 Hotel Charter,3.1,cafe,24.8007012,46.7959488
4795,Away check,3.4,cafe,24.7799098,46.7881131
4796,Crabbi Karim,4.1,cafe,24.7437897,46.7902946
4797,Jay one,4.3,cafe,24.7747387,46.8253973
4798,Council of Gallery,5,cafe,24.7769204,46.8275479
4799,The values â€‹â€‹of Majid,4.2,cafe,24.7765462,46.8225633
4800,Mix Kofi,4.3,cafe,24.7789026,46.8262771
4801,Asia Test Astorana,4.8,restaurant,24.7550712,46.8663194
4802,Kacte Cafe,4.1,cafe,24.7446995,46.8460625
4803,Coffee porcott,3.3,cafe,24.7433036,46.8468985
4804,Fenegal Al Nashama Cafe,4,cafe,24.7408952,46.8488024
4805,Domino,3.8,restaurant,24.692347,46.6049938
4806,Herfy,3.7,restaurant,24.6877778,46.5858333
4807,Fire Grill,4.1,restaurant,24.6866929,46.5822539
4808,Pergarezar,4,restaurant,24.6899693,46.5877669
4809,Thyme,4.1,restaurant,24.6934269,46.6055492
4810,Kaza Basta,3.9,restaurant,24.6939258,46.6061459
4811,McDonald's,3.9,restaurant,24.693768,46.606435
4812,The Sandwich Company,3.6,restaurant,24.6936971,46.6070626
4813,Tim Hortons,4.2,restaurant,24.694819,46.6065978
4814,Dominos Pizza,3.9,restaurant,24.6534047,46.5757043
4815,Subway,3.7,restaurant,24.6732998,46.6232231
4816,I established you,4,restaurant,24.6820822,46.6250852
4817,Restaurants and kitchens,3.6,restaurant,24.6368753,46.5885425
4818,Algwan,4.3,restaurant,24.6635616,46.6301305
4819,Al -Khuzami Village Complex,4.1,restaurant,24.719466,46.599991
4820,Subway,3.4,restaurant,24.713297,46.622298
4821,Sama Al -Bukhari table,3.8,restaurant,24.6788261,46.5900812
4822,Bukhari Restaurant,3.8,restaurant,24.67888,46.5900755
4823,Sophisticated,2,restaurant,24.6789692,46.5900256
4824,Binda and Zaid Restaurant,5,restaurant,24.6789766,46.5900266
4825,Sundus Mall,4.3,cafe,24.6859285,46.5829623
4826,Starbucks,4.1,cafe,24.6864056,46.5826153
4827,Cinnabon,3.9,cafe,24.694781,46.605478
4828,Starbucks,4.2,cafe,24.6941693,46.6074157
4829,Starbucks Cafe,4.3,cafe,24.7121119,46.6223982
4830,Shahi Abu Walid,4.2,cafe,24.6853409,46.5836758
4831,Gloria jeans,4.4,cafe,24.6884974,46.5887469
4832,Ki cafÃ©,4,cafe,24.6885228,46.5886107
4833,Moroccan taste,3.6,cafe,24.6884844,46.5884424
4834,The Coffee Address |Coffee,3.4,cafe,24.6888156,46.5900916
4835,Desert,4.5,cafe,24.6887732,46.5897353
4836,Coffee,3.5,cafe,24.6884335,46.5881651
4837,Haitham tea,5,cafe,24.6892494,46.5916389
4838,Shahi taste,4.8,cafe,24.6886967,46.587749
4839,Daily Dosage Coffee Shop,4.9,cafe,24.6863265,46.5822576
4840,Costa Coffee,4.1,cafe,24.6897864,46.5947686
4841,For a coffeecraft oven,4.3,cafe,24.6863601,46.5819873
4842,Costa Coffee,3,cafe,24.6872294,46.5824106
4843,Dunkin Dontes,4,cafe,24.6441542,46.5543706
4844,Dust,,cafe,24.6660687,46.5772341
4845,Shahi two embers,1,cafe,24.6539898,46.5803438
4846,Jammartine Shisha Cafe,4.3,cafe,24.6539339,46.5804371
4847,Bars is enough,4.2,cafe,24.6540057,46.5784388
4848,Kofi & Sweet City,3.9,cafe,24.653915,46.5817335
4849,Diwaniya Shaqran,4,cafe,24.6538909,46.5831995
4850,Arc Cafe,4.2,cafe,24.6541066,46.5761407
4851,Shahi and Shaboura,4.4,cafe,24.6532944,46.5799701
4852,Shi at Shabura,3.3,cafe,24.6532789,46.5799576
4853,Specialized coffee,4.3,cafe,24.6532433,46.582086
4854,Poor tea,4.8,cafe,24.6532489,46.5830303
4855,Cafe Lugan,4.6,cafe,24.6541325,46.5747733
4856,Cafe Daca,4.6,cafe,24.654084,46.5748714
4857,Romance -Duhr of milk,4.4,restaurant,24.6347791,46.5683016
4858,Pigeon time restaurants,4.2,restaurant,24.6383518,46.5586793
4859,Kentucky chicken,3.4,restaurant,24.6326132,46.5663484
4860,Hambarten,3.9,restaurant,24.6323112,46.5657878
4861,Abu Jabara,4.1,restaurant,24.6325413,46.5648429
4862,Jean Burger,3.7,restaurant,24.632401,46.56467
4863,McDonald's,3.7,restaurant,24.631477,46.56466
4864,BerraisezerBurgerizzr,3.9,restaurant,24.629409,46.561442
4865,Ice Land ice cream,,restaurant,24.682336,46.5625215
4866,Tika Wei,4.3,restaurant,24.6823993,46.5645845
4867,The antique house restaurants,4.8,restaurant,24.6720959,46.5537919
4868,McDonald's,5,restaurant,24.6831216,46.5672228
4869,McDonald's |McDonald's,,restaurant,24.68317,46.5674296
4870,Sadar is sufficient,4.6,cafe,24.6715642,46.5617449
4871,Archi,4,cafe,24.6820928,46.5632963
4872,Nafis tea,,cafe,24.6822141,46.5613581
4873,Sahil enoughSaheel,4.7,cafe,24.6824722,46.5645556
4874,Shahi Al -Dahna buffet,3.2,cafe,24.6713037,46.5529135
4875,mood,3.9,cafe,24.6833172,46.5663464
4876,Sweat,5,cafe,24.6835139,46.566454
4877,CafÃ© entity,4,cafe,24.6710061,46.5503874
4878,Feto is enough,4.3,cafe,24.6700073,46.5489153
4879,mouth,,cafe,24.6781921,46.5770219
4880,Dunkin,3.6,cafe,24.6853984,46.5728344
4881,Fortwins,3.8,cafe,24.6850734,46.5732953
4882,Arabica Star,4.2,cafe,24.6851228,46.5734914
4883,Kinan tea,4.7,cafe,24.6851746,46.5740927
4884,Shahi shop,4.7,cafe,24.6691569,46.5466251
4885,Half a million,4.2,cafe,24.68495,46.574715
4886,Saudi restaurant,3.7,restaurant,24.6284193,46.5583919
4887,Maestro Pizza Restaurant,3.9,restaurant,24.6268875,46.55749
4888,Restaurants and kitchens of the golden how for popular food,3.8,restaurant,24.6270715,46.5560295
4889,Kentucky,3.3,restaurant,24.6359595,46.5339216
4890,BerraisezerBurgerizzr,4,restaurant,24.629739,46.6031362
4891,Maestro Pizza,3.8,restaurant,24.6298199,46.6036514
4892,Domino,3.9,restaurant,24.6304552,46.6080265
4893,Hex Coffee Surd,4.7,cafe,24.6542574,46.5700487
4894,Dunkin Dontes,3.3,cafe,24.6541189,46.5697096
4895,Spaciousness,4,cafe,24.6541629,46.5699543
4896,Coffee,3.3,cafe,24.6540733,46.5700116
4897,SourceSors,3.6,cafe,24.6540012,46.5690597
4898,Moroccan mood,4.3,cafe,24.6540985,46.5704481
4899,Opera cafÃ©,3.8,cafe,24.65418,46.5715227
4900,Makhtha in the brain and the cerebellum,4.7,cafe,24.6534889,46.5710366
4901,Glorious tea with embers,4.6,cafe,24.6534375,46.5710625
4902,Pililso LongPilsso Lounge,3.9,cafe,24.6534762,46.5717449
4903,Dos is enough,4.3,cafe,24.6541411,46.5735909
4904,Shahi Totti Cafe,4.4,cafe,24.653274,46.5735574
4905,Abu Waleed Tea | Shahi Abu Walid,4.7,cafe,24.65396,46.5739762
4906,Moroccan mood coffee,4.3,cafe,24.6534556,46.5739239
4907,Vite CafÃ©,,cafe,24.6533558,46.5758771
4908,Hili meal (Fawal and peoples of Hly meal),4.2,restaurant,24.6701623,46.5484468
4909,Jinan's values,4.3,restaurant,24.6702087,46.5498411
4910,Rama Pizza Al -Mahdia Branch,4.7,restaurant,24.6706706,46.5496395
4911,Al -Rafidain Gate Restaurant,3.6,restaurant,24.6698016,46.5471208
4912,Coffee,3.6,cafe,24.6690093,46.5459514
4913,Cinnabon,3.4,cafe,24.667831,46.541205
4914,Moroccan mood,3.4,cafe,24.6677853,46.5407313
4915,Hall - Hall,4.7,cafe,24.6674647,46.5395181
4916,Shahi fire,4,cafe,24.6675931,46.5381385
4917,The shed LoungeThe SHED,4,cafe,24.6665484,46.5355112
4918,Dunkin Dontes,3.4,cafe,24.6663421,46.534533
4919,Shahi and coffee Anas,5,cafe,24.6666656,46.5338152
4920,Seen,4.2,cafe,24.6659499,46.5328764
4921,One Pearsant,4.8,cafe,24.6657501,46.5315535
4922,Euff enough,4.7,cafe,24.6532313,46.5550734
4923,Osama bin Saud Al -Araim Council,,cafe,24.9745545,46.9662196
4924,Travel rail tea,,cafe,24.9643687,47.0225267
4925,Quality,4.3,cafe,25.007226,47.0294717
4926,Dunkin,4,cafe,24.9440431,46.9877281
4927,Nariz CafÃ©,,cafe,24.9439932,46.9874002
4928,Shin Kofi,3.7,cafe,24.9435968,46.9865761
4929,Sheikha Muhammad Major General,,restaurant,24.9591875,47.0126875
4930,Looking of the lips,5,restaurant,24.9986151,47.0369823
4931,Sahari Al -Bukhari Restaurant,3.7,restaurant,25.0122935,47.0254956
4932,Buffed meal tasting,4.5,restaurant,25.0126028,47.0253166
4933,Indian Nahj Restaurant,3.7,restaurant,24.9435639,46.9886018
4934,Falcon table restaurant,3.3,restaurant,24.9436928,46.9879203
4935,Half Rottorana table,4.6,restaurant,24.9436748,46.987923
4936,Buffett the best meal,4.3,restaurant,24.9431334,46.9878021
4937,Falal time restaurant,4,restaurant,24.5500519,46.6980667
4938,Kentucky chicken,3.3,restaurant,24.5456045,46.6945168
4939,Java Cafe,4.5,cafe,24.5691172,46.6899794
4940,Daily coffee,,cafe,24.5655733,46.6974214
4941,I welcomed,4.5,cafe,24.565484,46.6974628
4942,Tea concentration,4.5,cafe,24.5654359,46.6975311
4943,Judgment tea and Sun,4.7,cafe,24.5683806,46.6956367
4944,Wake Kofi,4,cafe,24.5654082,46.6977684
4945,Coffee and two guests of hospitality,5,cafe,24.5704836,46.6905536
4946,The pride of how the Saudi and modern coffee,4,cafe,24.5644341,46.6981326
4947,Water tea,4.5,cafe,24.5696875,46.6945625
4948,Fook,4.7,cafe,24.5704375,46.6934375
4949,Dates,4.7,cafe,24.5704743,46.6933745
4950,Jean Burger,3.8,restaurant,24.614427,46.758937
4951,Dirati restaurants,4,restaurant,24.5957403,46.772965
4952,Kentucky chicken,3.5,restaurant,24.6178517,46.7531763
4953,Fairy,3.9,restaurant,24.6183431,46.7523347
4954,Retsorana is stacked,3.9,restaurant,24.6580248,46.8122487
4955,The fortress,4.1,restaurant,24.6298182,46.7513517
